id,second
44208,5.5
44209,1.9
44210,1.4
44211,55.3
44212,1.0
44213,4.6
44214,4.6
44215,1.1
44216,1.7
44217,2.1
44218,7.5
44219,4.2
44220,3.4
44221,3.4
44222,1.9
44223,0.2
44224,2.9
45-01,3.5
45-02,7.6
45-03,19.9
45-04,21.0
45-05,19.2
45-07,18.8
45-08,18.3
45-09,14.0
45-10,5.0
45-11,8.2
45-17,9.3
45-20,11.0
45-21,14.2
45001,17.3
45002,25.1
45004,1.4
45005,11.9
45006,24.7
45008,0.7
45009,4.6
45010,4.1
45011,6.8
45012,3.7
45013,21.3
45014,14.9
45015,29.1
45016,12.0
45017,13.4
45018,15.5
45019,3.0
45020,1.4
45021,15.7
45022,13.0
45023,34.5
45024,3.8
45025,6.1
45026,39.8
45027,29.2
45028,4.6
45029,13.4
45030,7.7
45031,3.6
45032,15.8
45033,19.7
45034,0.5
45035,11.6
45036,13.8
45037,6.5
45038,3.8
45039,6.2
45040,8.8
45041,16.3
45042,7.9
45043,3.6
45044,11.9
45045,14.3
45046,1.6
45047,20.6
45049,14.4
45050,5.4
45051,10.4
45052,24.1
45053,6.1
45054,13.6
45055,2.9
45056,9.5
45057,30.3
45058,2.6
45059,5.8
45060,13.6
45061,5.2
45062,1.2
45063,17.9
45064,19.2
45065,7.4
45066,22.9
45067,1.6
45068,1.6
45069,14.8
45070,26.1
45072,2.1
45073,21.0
45074,16.4
45075,0.9
45076,11.6
45077,19.7
45078,6.4
45079,28.3
45080,4.4
45081,5.3
45082,2.8
45083,6.9
45084,17.9
45085,8.0
45086,5.4
45087,10.6
45088,6.8
45089,1.1
45091,22.4
45092,4.3
45093,2.2
45094,26.2
45095,16.6
45096,15.7
45097,17.6
45098,2.1
45099,2.7
45100,8.7
45101,29.4
45102,12.4
45103,5.0
45104,3.1
45105,9.6
45106,6.0
45107,17.0
45108,7.9
45109,2.2
45110,13.2
45111,20.3
45112,16.1
45113,32.2
45114,13.1
45115,12.8
45116,5.4
45118,4.8
45119,2.1
45120,19.1
45121,23.7
45122,7.3
45123,2.2
45124,8.2
45125,19.5
45126,5.3
45127,10.0
45129,13.8
45130,5.9
45131,17.3
45132,10.7
45133,4.3
45134,3.0
45135,5.5
45136,23.8
45137,5.4
45138,26.8
45139,13.1
45141,25.0
45142,3.6
45143,19.5
45144,2.9
45145,10.1
45146,3.2
45147,0.7
45148,12.0
45149,31.9
45150,10.8
45151,21.4
45152,5.5
45153,17.3
45154,0.5
45155,3.1
45156,7.7
45157,12.1
45158,3.5
45159,23.2
45160,5.6
45161,17.3
45162,6.3
45164,11.8
45165,11.4
45166,5.9
45167,5.3
45168,19.6
45169,0.3
45170,2.2
45171,17.7
45173,2.2
45174,0.9
45175,6.7
45176,19.4
45177,8.7
45178,7.8
45179,6.0
45180,31.9
45181,24.4
45182,15.4
45183,8.4
45184,21.7
45185,11.9
45186,13.5
45187,7.8
45188,2.5
45189,12.8
45190,12.0
45191,3.4
45192,3.9
45193,5.3
45194,3.1
45195,10.6
45196,2.0
45197,0.8
45198,5.5
45199,19.3
45200,10.7
45201,31.4
45202,1.5
45203,3.3
45204,1.5
45205,2.3
45206,5.9
45207,11.5
45208,3.1
45209,15.9
45210,18.3
45211,21.0
45212,9.8
45213,23.3
45214,3.7
45215,19.0
45216,13.4
45217,10.3
45218,19.4
45219,11.1
45220,15.6
45221,13.7
45222,29.1
45223,20.0
45224,1.3
45225,11.1
45226,7.7
45227,6.1
45228,20.3
45229,7.8
45230,14.5
45231,6.1
45232,1.5
45233,14.2
45234,1.9
45235,0.3
45236,7.3
45237,26.4
45238,15.4
45239,17.6
45240,6.9
45241,1.5
45242,18.9
45243,4.0
45244,8.5
45245,17.3
45246,3.5
45247,1.7
45248,1.3
45249,5.4
45250,22.1
45251,28.5
45252,1.3
45253,2.2
45254,3.4
45255,13.2
45256,21.2
45257,10.6
45258,2.5
45259,9.3
45260,6.9
45261,3.1
45262,12.5
45263,2.0
45264,2.0
45265,28.2
45266,2.4
45267,6.4
45268,8.7
45269,1.4
45270,8.4
45271,8.0
45272,2.6
45273,2.1
45274,0.3
45275,22.5
45276,18.6
45277,18.0
45278,12.9
45279,9.5
45280,12.3
45281,27.6
45282,1.8
45283,9.1
45284,0.9
45285,0.7
45286,1.0
45287,27.3
45288,17.5
45289,1.5
45290,4.6
45291,3.5
45292,26.0
45293,9.8
45294,14.5
45296,2.5
45297,5.5
45298,1.0
45299,6.1
45300,1.9
45301,16.4
45302,0.3
45303,19.9
45305,22.1
45306,17.1
45307,14.5
45308,0.2
45309,19.2
45310,3.3
45311,10.4
45312,5.1
45313,3.0
45314,14.5
45315,3.0
45316,18.5
45317,5.7
45320,7.0
45321,11.6
45322,15.5
45323,12.8
45324,6.1
45325,19.0
45326,6.2
45327,1.4
45328,11.4
45329,16.2
45330,7.3
45331,17.6
45332,14.1
45333,1.0
45334,19.9
45335,6.7
45336,12.4
45337,16.2
45338,1.2
45339,7.3
45340,12.5
45341,4.7
45342,3.6
45343,5.0
45344,3.8
45345,5.9
45346,11.1
45347,13.1
45348,17.6
46-02,16.2
46-03,9.3
46-04,26.3
46-05,39.6
46-06,25.4
46-07,19.1
46-08,18.5
46-09,26.8
46-10,28.0
46-11,24.0
46-12,25.6
46-13,24.3
46-14,29.0
46-15,27.2
46-16,20.0
46-17,30.3
46001,19.8
46002,12.5
46003,36.5
46004,23.1
46005,25.7
46006,26.5
46007,14.5
46008,30.0
46009,19.3
46010,31.2
46011,24.3
46012,12.2
46013,27.1
46014,26.9
46015,6.6
46016,17.4
46017,29.6
46018,37.0
46019,40.7
46020,28.9
46021,17.4
46022,39.3
46023,19.9
46024,21.2
46025,30.4
46026,32.5
46027,36.4
46028,22.6
46029,6.1
46030,16.8
46031,50.4
46032,24.2
46033,40.0
46034,18.3
46035,12.8
46036,28.1
46037,61.0
46038,13.3
46039,34.2
46040,44.4
46041,27.3
46042,4.4
46043,28.4
46044,10.8
46045,32.5
46046,8.7
46047,44.4
46048,26.4
46049,44.9
46050,22.3
46051,13.7
46052,21.0
46053,15.0
46054,31.9
46055,12.2
46056,35.9
46057,29.8
46058,36.6
46059,32.9
46060,31.4
46061,34.6
46062,21.1
46063,16.1
46064,21.0
46065,29.9
46066,18.7
46067,28.8
46068,44.6
46069,25.8
46070,15.0
46071,31.6
46072,40.0
46073,22.2
46074,22.5
46075,32.7
46076,21.3
46077,29.4
46078,36.5
46079,47.3
46080,15.1
46081,52.1
46082,29.4
46083,20.2
46084,40.0
46085,14.4
46086,20.5
46087,28.8
46088,16.4
46089,22.2
46090,44.4
46091,35.3
46092,34.3
46093,48.6
46094,38.6
46095,3.3
46096,17.7
46097,30.1
46098,26.0
46099,35.8
46100,21.2
46101,10.8
46102,5.9
46103,20.6
46104,27.5
46105,9.3
46106,36.8
46107,38.9
46108,20.1
46109,14.0
46110,46.8
46111,29.7
46112,19.5
46113,25.8
46114,31.3
46115,16.2
46116,41.0
46117,24.8
46118,31.9
46119,20.5
46120,29.8
46121,31.2
46122,25.3
46123,10.8
46124,12.0
46125,32.0
46126,24.6
46127,9.7
46128,6.3
46129,30.4
46130,31.6
46131,33.5
46132,30.7
46133,24.6
46134,30.7
46135,14.1
46136,33.5
46137,7.3
46138,16.5
46139,18.0
46140,18.8
46141,44.9
46142,30.6
46143,17.8
46144,40.0
46145,28.7
46146,27.2
46147,18.2
46148,15.2
46149,7.7
46150,27.2
46151,32.7
46152,33.5
46153,19.3
46154,33.8
46155,59.3
46156,4.9
46157,36.2
46158,34.3
46159,38.1
46160,15.7
46161,19.3
46162,37.8
46163,26.6
46164,22.2
46165,17.8
46166,26.2
46167,42.3
46168,21.4
46169,29.1
46170,13.8
46171,42.3
46172,8.3
46173,20.8
46174,28.4
46175,16.1
46176,19.8
46177,32.0
46178,38.8
46179,43.1
46180,4.2
46181,22.6
46182,18.6
46183,47.8
46184,35.3
46185,24.9
46186,26.9
46187,37.1
46188,19.5
46189,23.3
46190,36.3
46191,3.0
46192,32.3
46193,24.1
46194,41.3
46195,10.0
46196,34.6
46197,8.4
46198,35.5
46199,20.7
46200,27.9
46201,17.4
46202,10.3
46203,13.4
46204,30.3
46205,34.4
46206,10.5
46207,12.9
46208,39.0
46209,37.0
46210,26.5
46211,8.5
46212,42.0
46213,25.9
46214,10.1
46215,29.2
46216,14.9
46217,13.4
46218,15.8
46219,27.8
46220,26.9
46221,10.0
46222,20.7
46223,34.5
46224,3.2
46225,11.4
46226,34.2
46227,41.2
46228,17.3
46229,22.8
46230,33.0
46231,19.2
46232,10.8
46233,40.6
46234,28.2
46235,30.4
46236,53.1
46237,31.1
46238,23.3
46239,36.0
46240,26.5
46241,35.5
46242,23.3
46243,20.8
46244,33.1
46245,48.0
46246,17.9
46247,43.6
46248,33.0
46249,40.9
46250,29.9
46251,9.0
46252,42.5
46253,25.0
46254,39.4
46255,19.5
46256,52.8
46257,37.5
46258,19.9
46259,18.9
46260,16.4
46261,29.3
46262,14.9
46263,22.7
46264,23.0
46265,32.6
46266,7.1
46267,27.6
46268,25.1
46269,29.7
46270,46.9
46271,11.8
46272,16.0
46273,10.8
46274,27.7
46275,52.4
46276,51.3
46277,30.3
46278,23.2
46279,16.1
46280,31.7
46281,17.6
46282,19.6
46283,27.5
46284,17.7
46285,30.1
46286,12.4
46287,13.5
46288,24.8
46289,28.6
46290,29.5
46291,53.1
46292,35.7
46293,21.4
46294,44.0
46295,9.8
46296,33.4
46297,22.3
46298,28.4
46299,50.4
46300,30.5
46301,18.5
46302,25.3
46303,51.6
46304,41.7
46305,21.2
46306,36.7
46307,18.1
46308,42.7
46309,7.8
46310,47.6
46311,22.0
46312,25.3
46313,29.2
46314,39.3
46315,44.5
46316,36.3
46317,18.3
46318,33.4
46319,31.1
46320,22.9
46321,22.6
46322,7.1
46323,34.8
46324,19.1
46325,46.7
46326,45.1
46327,15.5
46328,35.5
46329,34.6
46330,20.1
46331,27.0
46332,20.3
46333,23.0
46334,11.3
46335,19.8
46336,15.6
46337,26.0
46338,11.5
46339,11.4
46340,3.7
47-05,13.1
47-06,9.4
47-07,14.7
47-08,11.3
47-09,19.4
47-10,19.2
47-11,8.1
47-12,9.9
47-13,4.7
47-14,5.0
47-15,11.0
47-16,13.9
47-17,5.2
47-18,6.5
47-19,16.3
47-21,7.0
47001,1.8
47002,8.0
47003,9.4
47004,2.2
47005,10.5
47006,6.2
47007,28.6
47008,24.4
47009,12.6
47010,7.1
47011,17.8
47012,15.2
47013,12.1
47014,11.4
47015,2.7
47016,2.7
47017,13.1
47018,15.1
47019,1.6
47020,24.3
47021,36.9
47022,7.4
47023,20.5
47024,2.4
47025,21.5
47026,11.9
47027,1.1
47028,5.0
47029,27.3
47030,16.3
47031,2.5
47032,1.0
47033,8.0
47034,3.4
47035,5.8
47036,12.8
47037,22.7
47038,7.6
47039,28.5
47040,1.2
47041,4.4
47042,10.2
47043,2.9
47044,23.8
47045,5.2
47046,3.7
47047,15.2
47048,6.5
47049,6.0
47050,10.3
47051,1.4
47052,6.1
47053,11.6
47054,7.0
47055,21.9
47056,2.2
47057,9.2
47058,23.7
47059,10.0
47060,4.9
47061,5.8
47062,14.4
47063,21.2
47064,25.4
47065,6.9
47066,9.2
47067,10.3
47068,8.3
47069,1.8
47070,5.6
47071,6.6
47072,40.1
47073,18.4
47074,8.3
47075,4.0
47076,5.3
47077,10.7
47078,6.1
47079,6.7
47080,28.1
47081,7.5
47082,21.6
47083,9.9
47084,21.9
47085,16.0
47086,12.8
47087,19.1
47088,2.5
47089,25.2
47090,7.4
47091,2.7
47092,1.4
47093,15.7
47094,2.4
47095,1.4
47096,15.1
47097,4.6
47098,9.0
47099,7.9
47100,1.2
47101,1.6
47102,6.5
47103,25.4
47104,9.8
47105,15.8
47106,6.8
47107,10.9
47108,3.2
47109,32.9
47110,3.2
47111,6.2
47112,6.2
47113,13.7
47114,9.1
47115,5.5
47117,8.1
47118,4.2
47119,23.3
47120,15.9
47121,5.5
47122,11.8
47123,30.9
47124,13.5
47125,13.8
47126,10.2
47127,6.9
47128,1.4
47129,6.8
47130,7.1
47131,2.7
47132,27.0
47133,8.8
47134,17.6
47135,14.5
47136,15.0
47137,2.7
47138,6.0
47139,16.3
47140,8.0
47141,21.3
47142,18.5
47143,3.6
47144,9.3
47145,2.9
47146,4.0
47147,16.4
47148,4.4
47150,1.9
47151,38.3
47152,21.7
47154,7.2
47155,4.4
47156,1.9
47157,0.6
47158,11.0
47159,8.5
47160,28.0
47161,12.6
47162,23.8
47163,6.4
47164,27.3
47165,5.1
47167,11.3
47168,2.0
47169,4.3
47170,7.9
47171,10.2
47172,6.4
47173,9.7
47174,13.9
47175,21.7
47176,12.5
47177,8.6
47178,8.5
47179,4.3
47180,3.5
47181,32.5
47182,10.9
47183,20.3
47184,26.9
47185,5.2
47186,7.0
47187,18.4
47188,16.7
47189,17.6
47190,13.6
47191,4.0
47192,10.2
47193,12.5
47194,16.1
47195,3.4
47196,6.7
47197,7.8
47198,25.2
47199,22.8
47200,25.1
47201,0.6
47202,18.3
47203,11.3
47204,6.1
47205,13.2
47206,14.5
47207,17.0
47208,16.4
47209,1.2
47210,4.3
47211,20.8
47212,10.8
47213,8.9
47214,8.0
47215,3.0
47216,6.9
47217,9.7
47218,14.9
47219,25.5
47220,2.1
47221,21.9
47222,8.6
47223,15.2
47224,25.7
47225,0.3
47226,14.6
47227,13.5
47228,3.6
47229,24.4
47230,17.6
47231,13.5
47232,11.4
47233,2.2
47234,6.5
47235,11.0
47236,21.8
47237,9.6
47238,1.5
47239,3.9
47240,27.9
47241,18.6
47242,18.9
47244,3.3
47245,9.4
47246,2.5
47247,20.3
47248,4.0
47249,5.4
47250,6.3
47251,12.2
47252,2.8
47253,1.3
47254,9.8
47255,12.0
47256,20.8
47257,6.2
47258,17.7
47259,13.9
47260,22.0
47262,4.0
47263,1.6
47264,4.5
47265,11.4
47266,22.5
47267,12.5
47269,1.2
47271,11.9
47272,10.0
47273,6.5
47274,4.1
47275,12.2
47276,10.1
47277,9.1
47278,24.3
47279,3.1
47280,5.2
47281,5.4
47282,9.1
47283,0.3
47284,22.3
47285,4.9
47286,38.5
47287,8.0
47288,3.5
47289,1.3
47290,12.1
47291,10.0
47292,21.4
47293,0.0
47294,15.9
47295,14.9
47296,29.2
47297,15.0
47298,4.4
47299,27.0
47300,2.4
47301,5.0
47302,18.6
47303,22.4
47304,0.0
47305,13.4
47306,8.6
47307,33.8
47308,11.6
47309,12.2
47310,2.0
47311,25.4
47312,21.2
47313,18.4
47314,11.6
47315,8.4
47316,3.5
47317,8.0
47318,4.7
47319,15.2
47320,11.2
47321,16.1
47323,2.0
47324,11.4
47325,2.2
47326,0.6
47327,7.4
47328,5.6
48-01,34.3
48-02,42.0
48-03,24.0
48-04,50.5
48-05,46.9
48-06,40.0
48-07,55.0
48-08,33.4
48-11,36.9
48-12,22.9
48-13,53.6
48001,32.2
48002,13.0
48003,38.4
48004,70.9
48005,17.8
48007,45.0
48008,52.3
48009,26.9
48010,59.7
48012,20.6
48013,11.9
48014,62.8
48015,61.6
48016,15.1
48017,22.3
48018,12.9
48019,54.9
48020,61.7
48021,51.4
48022,47.1
48023,54.8
48025,8.7
48026,25.0
48027,53.9
48028,53.7
48029,41.6
48030,19.3
48031,29.4
48032,34.0
48033,36.1
48034,32.3
48036,60.2
48037,36.5
48038,37.3
48039,27.5
48040,69.9
48041,52.2
48042,10.8
48043,24.3
48044,37.1
48045,51.1
48046,50.7
48047,34.0
48048,58.5
48049,11.2
48050,38.0
48051,34.7
48053,69.7
48054,61.4
48055,8.8
48056,27.1
48057,40.8
48058,34.7
48059,15.6
48060,24.6
48061,31.5
48062,46.7
48063,44.9
48064,38.2
48065,60.2
48066,56.0
48067,36.0
48068,27.3
48069,55.4
48070,39.9
48071,51.7
48072,16.2
48073,52.5
48074,49.4
48075,41.1
48076,41.6
48077,25.7
48078,31.2
48079,44.0
48080,20.2
48081,21.1
48082,57.5
48083,60.5
48084,67.0
48085,57.6
48086,68.7
48087,23.4
48088,60.1
48089,31.8
48090,38.7
48091,50.6
48092,8.8
48093,62.9
48094,25.0
48095,7.4
48096,46.3
48097,53.6
48098,54.9
48099,13.6
48100,43.3
48101,61.2
48103,9.7
48104,36.3
48105,15.9
48106,30.3
48107,16.3
48108,55.9
48110,28.0
48111,44.6
48112,54.3
48115,55.7
48116,63.8
48117,66.3
48119,68.4
48120,44.4
48121,28.2
48122,54.6
48123,34.5
48124,44.0
48125,31.2
48126,44.2
48127,31.0
48128,26.5
48129,52.6
48130,55.5
48131,34.8
48132,14.6
48133,40.9
48134,54.3
48135,40.4
48136,56.3
48137,10.5
48138,22.8
48139,57.5
48140,7.7
48141,40.4
48142,31.3
48144,39.5
48145,53.6
48146,54.1
48147,22.1
48148,47.4
48149,55.1
48150,34.9
48151,59.7
48152,59.2
48153,47.2
48154,46.0
48155,53.2
48156,40.0
48157,32.7
48158,58.0
48160,41.2
48161,43.5
48162,50.0
48163,31.2
48164,58.5
48165,29.3
48166,42.2
48167,34.8
48168,30.0
48169,40.0
48170,59.1
48171,54.6
48172,71.4
48173,41.5
48174,52.8
48175,38.7
48176,54.3
48177,25.2
48178,51.8
48179,38.0
48180,50.8
48181,48.3
48182,49.2
48183,41.1
48184,44.2
48185,53.9
48186,49.8
48187,50.9
48188,37.5
48189,34.6
48190,29.5
48191,29.5
48192,50.5
48193,60.1
48194,67.4
48195,60.2
48197,53.7
48198,40.7
49-03,35.3
49-05,5.6
49-06,8.2
49-08,13.2
49-09,0.5
49-10,6.3
49-11,3.6
49-13,6.4
49-14,7.9
49-15,14.8
49-16,2.5
49-17,8.4
49-18,0.8
49-19,6.0
49-20,6.1
49-21,9.4
49001,0.6
49002,3.4
49003,4.9
49004,0.9
49005,6.2
49006,0.9
49007,1.7
49008,5.8
49009,4.9
49010,13.4
49011,3.5
49012,6.5
49013,10.5
49014,3.5
49015,0.8
49017,12.9
49018,4.3
49019,1.8
49020,0.8
49021,1.6
49022,2.1
49023,1.0
49024,1.1
49025,6.5
49026,1.7
49027,0.4
49028,35.3
49029,9.8
49030,3.3
49031,11.0
49032,4.4
49033,0.5
49034,1.9
49035,1.4
49036,3.4
49037,8.0
49038,7.8
49039,1.4
49040,6.1
49041,4.1
49042,0.4
49043,2.4
49044,18.4
49045,10.3
49046,4.3
49047,9.3
49048,5.5
49049,7.0
49050,1.4
49051,16.4
49052,22.5
49053,3.9
49054,1.9
49055,0.7
49056,13.9
49057,4.0
49058,1.4
49059,11.3
49060,0.6
49061,7.8
49062,22.5
49063,3.5
49064,21.5
49065,1.7
49066,4.8
49067,10.1
49068,2.9
49069,5.7
49070,2.9
49071,3.4
49072,0.6
49073,16.5
49074,1.0
49075,3.1
49076,5.2
49077,7.5
49078,10.0
49079,18.6
49080,1.4
49081,8.2
49082,4.1
49083,1.8
49084,6.2
49085,0.0
49086,7.5
49087,17.3
49088,3.5
49089,3.4
49090,9.8
49091,4.7
49092,1.1
49093,9.5
49094,18.0
49095,25.1
49096,5.1
49097,12.6
49098,20.2
49099,0.8
49100,3.7
49101,8.7
49102,8.2
49103,2.2
49104,6.7
49105,8.9
49106,1.3
49107,9.1
49108,3.6
49109,2.4
49110,3.5
49111,4.7
49112,4.5
49113,5.9
49114,31.2
49115,7.7
49116,6.2
49117,3.0
49119,7.7
49120,9.0
49121,5.7
49122,9.2
49123,1.5
49125,1.9
49126,3.8
49127,4.0
49128,5.8
49129,1.0
49130,5.6
49131,5.8
49132,2.0
49133,5.7
49134,5.0
49135,1.7
49136,5.1
49137,0.8
49138,4.1
49139,8.9
49140,9.9
49141,0.7
49142,12.9
49143,11.4
49144,3.9
49145,2.9
49147,2.4
49148,3.1
49149,5.5
49150,9.8
49151,0.6
49153,1.4
49154,11.3
49155,7.6
49156,7.3
49157,22.9
49158,4.4
49159,13.8
49160,6.1
49161,26.0
49162,0.9
49163,3.6
49165,0.8
49167,3.0
49169,1.6
49170,8.6
49171,29.3
49172,1.4
49173,14.6
49174,6.6
49175,27.7
49176,1.9
49177,4.7
49178,4.7
49179,1.2
49180,2.7
49181,10.3
49182,6.0
49183,1.6
49184,4.5
49185,11.7
49186,5.2
49187,3.1
49188,4.5
49189,6.1
49190,2.5
49191,6.0
49192,0.3
49193,0.6
49194,2.3
49195,0.4
49196,1.2
49197,26.2
49198,5.5
49200,1.2
49201,4.4
49202,13.1
49204,2.5
49205,4.0
49206,2.3
49207,3.9
49208,6.4
49209,6.9
49211,2.3
49212,6.2
49214,0.4
49215,4.5
49216,7.2
49217,7.7
49218,1.7
49219,26.6
49220,10.0
49221,19.2
49222,2.3
49223,2.4
49224,5.0
49225,3.0
49226,8.3
49227,3.5
49228,4.5
49229,3.8
49230,2.9
49231,0.7
49232,8.8
49233,4.4
49234,18.5
49235,8.3
49236,18.2
49237,20.6
49238,5.5
49239,0.7
49240,3.0
49241,0.7
49242,0.0
49243,2.1
49244,4.1
49246,0.9
49247,4.8
49248,1.8
49249,1.2
49250,7.1
49251,3.9
49252,1.2
49253,10.0
49254,0.8
49256,6.4
49257,5.1
49258,0.8
49259,6.5
49260,0.9
49261,6.2
49262,6.4
49263,1.4
49264,0.6
49265,7.5
49266,2.2
49267,0.3
49268,0.6
49269,0.7
49270,3.0
49271,1.0
49272,9.4
49273,0.6
49274,1.6
49276,2.7
49277,2.8
49278,1.4
49279,11.2
49280,10.4
49281,0.8
49282,10.2
49283,1.9
49284,2.4
49285,0.5
49288,4.5
49289,1.7
49290,3.6
49291,7.5
49292,4.2
49294,0.9
49295,1.2
49296,0.7
49297,4.8
49298,0.2
49299,0.6
49300,0.8
49301,0.4
49302,14.9
49304,4.1
49305,3.1
49306,1.4
49307,5.9
49308,1.2
49309,3.5
49310,9.3
49311,4.6
49312,1.4
49313,0.5
49314,0.8
49315,12.1
49316,1.6
49317,7.9
49318,4.5
49319,8.9
49320,2.3
49321,6.0
49322,8.7
49323,0.6
49324,0.6
49325,2.8
49326,0.6
49327,1.0
49328,4.2
49329,3.5
49330,2.2
49331,1.4
49332,0.3
49333,3.6
49334,12.0
49335,10.3
49336,0.7
49337,2.8
49338,1.9
49339,2.6
49341,9.0
49342,3.5
49343,0.8
49344,2.5
49345,4.2
49346,23.9
49347,1.7
49348,9.3
49349,1.0
49350,3.5
49351,1.3
49352,0.7
49353,0.4
49354,6.8
49355,0.7
49356,6.2
49358,6.0
49359,5.4
49360,5.8
49361,4.0
49362,2.5
49363,3.6
49364,5.0
49365,11.1
49366,3.6
49367,1.4
49368,6.6
49369,10.4
49370,4.4
49371,1.0
49373,1.8
49374,2.3
49375,1.0
49376,9.8
49377,1.9
49378,1.1
49381,0.4
50-01,17.3
50-02,22.1
50-03,13.3
50-04,11.2
50-05,18.0
50-09,9.0
50-10,10.0
50-11,38.3
50-14,25.6
50-15,16.0
50-16,17.3
50-17,21.3
50-18,8.1
50-19,12.0
50-20,17.1
50-21,10.7
50-22,7.6
50-23,5.3
50-24,3.0
50-25,19.8
50-26,23.1
50-27,13.5
50001,2.3
50002,1.2
50003,53.0
50004,7.9
50005,13.9
50006,7.4
50007,15.2
50008,4.8
50009,20.6
50010,22.2
50012,28.6
50013,21.5
50014,56.4
50015,29.5
50016,19.2
50018,9.9
50019,8.6
50020,32.9
50021,31.9
50022,21.3
50023,8.4
50024,12.9
50025,2.3
50026,20.5
50027,15.2
50028,30.6
50029,13.8
50030,45.2
50031,53.1
50032,0.3
50033,45.1
50034,0.9
50035,33.3
50036,7.5
50037,20.3
50038,16.3
50039,14.4
50040,32.9
50041,4.9
50042,21.3
50043,21.6
50044,8.7
50045,7.7
50046,8.2
50048,8.5
50049,19.7
50050,18.8
50051,13.1
50052,17.7
50054,3.4
50055,14.3
50056,10.3
50057,2.4
50058,43.7
50059,9.9
50060,9.6
50061,19.7
50062,13.3
50063,7.9
50064,9.2
50066,60.0
50069,8.3
50070,32.9
50071,12.0
50072,14.7
50073,2.2
50074,6.2
50075,2.8
50076,35.3
50077,33.2
50078,64.1
50079,1.9
50080,8.8
50081,17.1
50082,3.7
50083,4.8
50084,9.3
50085,20.2
50086,9.5
50087,3.7
50088,32.0
50089,21.8
50090,13.1
50092,6.5
50093,13.5
50094,7.0
50095,1.8
50096,6.1
50097,27.0
50098,7.6
50099,2.2
50100,5.1
50101,17.1
50102,54.6
50103,16.3
50105,10.7
50106,8.1
50107,5.6
50108,11.4
50109,7.2
50110,8.8
50111,7.9
50112,12.3
50114,6.9
50115,15.4
50116,30.2
50117,47.4
50118,15.2
50119,6.5
50120,13.6
50121,11.7
50123,3.9
50124,20.9
50125,20.0
50126,8.0
50127,3.8
50128,16.2
50129,2.8
50130,14.9
50131,26.9
50132,12.9
50133,5.5
50134,10.7
50135,21.0
50136,13.3
50137,5.4
50138,6.6
50139,2.0
50140,13.3
50142,45.5
50143,34.1
50144,15.4
50145,8.6
50146,17.3
50147,1.2
50148,5.8
50149,3.1
50150,21.5
50151,14.6
50152,18.2
50153,15.1
50154,9.5
50155,2.5
50156,19.2
50158,10.4
50159,5.2
50160,63.7
50161,9.8
50162,10.0
50163,19.1
50164,1.1
50165,21.3
50166,16.2
50167,34.4
50168,2.6
50169,2.0
50170,15.9
50171,41.3
50172,10.3
50173,1.5
50174,20.3
50175,3.7
50176,7.4
50177,11.1
50178,33.6
50179,24.3
50180,7.0
50181,9.1
50182,20.6
50183,30.7
50184,17.6
50185,6.4
50186,12.2
50187,1.5
50188,11.4
50189,5.9
50190,31.6
50191,32.9
50192,6.6
50193,23.2
50194,20.0
50195,24.1
50196,41.5
50197,13.1
50198,27.2
50199,38.4
50200,12.4
50202,4.0
50203,0.7
50204,51.5
50205,0.9
50206,5.0
50207,6.5
50208,17.6
50209,4.9
50210,19.5
50211,40.1
50212,13.8
50213,5.0
50214,19.3
50215,36.3
50216,9.5
50217,10.9
50218,20.3
50219,8.0
50220,10.8
50221,40.0
50222,8.7
50223,34.0
50224,5.5
50225,15.9
50227,11.1
50228,15.6
50229,17.8
50230,1.2
50231,71.5
50232,19.3
50233,4.4
50234,14.3
50235,25.3
50236,3.5
50237,5.9
50238,9.0
50239,1.5
50240,6.8
50241,6.2
50242,23.8
50243,13.4
50244,24.6
50245,20.2
50246,19.7
50247,13.8
50248,6.6
50249,9.7
50250,6.7
50251,8.0
50252,12.4
50253,18.1
50254,7.4
50255,12.2
50256,13.7
50257,14.7
50258,4.7
50259,7.8
50260,9.3
50261,8.2
50262,17.9
50263,7.4
50265,13.3
50266,12.0
50267,8.3
50268,40.6
50269,20.5
50270,1.9
50271,7.3
50272,46.6
50273,15.5
50274,9.5
50275,17.1
50276,11.0
50277,12.6
50278,11.5
50279,7.9
50280,9.2
50281,13.3
50282,12.0
50283,16.4
50284,9.5
50285,14.0
50287,0.9
50288,5.4
50289,11.4
50290,20.0
50291,10.2
50292,2.0
50293,6.8
50294,2.5
50295,21.1
50296,21.9
50297,0.8
50298,4.2
50299,17.0
50300,21.4
50301,23.5
50302,2.2
50304,12.6
50305,3.0
50308,13.2
50310,10.6
50311,26.4
50312,18.5
50313,3.5
50315,11.2
50316,6.2
50317,12.6
50318,17.4
50319,4.1
50320,35.2
50321,2.4
50323,17.7
50324,15.0
50325,14.1
50326,35.8
50327,12.1
50328,11.0
50329,9.3
50330,5.4
50332,26.1
50333,9.1
50334,19.1
50335,15.0
50336,14.5
50337,10.7
50338,23.5
50339,18.5
50340,15.1
50341,2.0
50342,31.7
50343,16.3
50345,4.6
50347,13.6
50348,10.6
50349,56.7
50350,15.8
50351,5.4
50352,6.5
50353,61.7
50354,14.6
50355,18.8
50356,7.6
50357,29.7
50358,40.7
50359,6.3
50360,7.1
50361,15.2
50362,8.3
50363,3.3
50364,16.9
50365,13.8
50368,24.5
